INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	STRING	STRING
27048	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27049	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_1
27050	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27051	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27052	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27053	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27054	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27055	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27056	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27057	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27058	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27059	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27060	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27061	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27062	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27063	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27064	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10012</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10012:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_9
27065	降妖除魔	7	0	0	0	0	0	0	300	399	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10013</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10013:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_10
27066	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_1
27067	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27068	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27069	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27070	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27071	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27072	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27073	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	10000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27074	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_1
27075	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27076	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27077	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27078	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27079	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27080	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27081	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27082	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10012</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10012:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_9
27083	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	15000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10013</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10013:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_10
27084	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_1
27085	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27086	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27087	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27088	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27089	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27090	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27091	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27092	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10012</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10012:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_9
27093	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10013</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10013:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_10
27094	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	20000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10014</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10014:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_11
27095	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_2
27096	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_3
27097	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_4
27098	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_5
27099	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_6
27100	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_7
27101	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_8
27102	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10012</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10012:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_9
27103	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10013</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10013:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_10
27104	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10014</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10014:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_11
27105	降妖除魔	7	0	0	0	0	0	0	400	499	0	1119	1119	0	-1	0	0	0	0	0	0	30000	-1	-1	行侠仗义实乃我辈本分	通缉：<l><g>10015</g></l> <c/>	任务回复：<l><n>1119</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10015:1:100	2	-1	0	0	-1	-1	-1	0	104	-1	-1	-1	-1	0	0	-1	0	-1	98	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	0	0	-1	1_12
