INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
53001	103	240000	0	1439	2	0	0	0	0	0	0	0	0
53001	22001	18000	0	1439	1	0	0	0	0	0	0	0	0
53001	20016	1000000	0	1439	1	0	0	0	0	0	0	0	0
53001	20017	1000000	0	1439	1	0	0	0	0	0	0	0	0
53001	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
53001	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
53001	20020	549990	0	1439	1	0	0	0	0	0	0	0	0
53001	20021	139980	0	1439	1	0	0	0	0	0	0	0	0
53001	20022	111990	0	1439	1	0	0	0	0	0	0	0	0
53001	20023	89580	0	1439	1	0	0	0	0	0	0	0	0
53001	20024	71670	0	1439	1	0	0	0	0	0	0	0	0
53001	20025	57330	0	1439	1	0	0	0	0	0	0	0	0
53001	20026	33600	0	1439	1	0	0	0	0	0	0	0	0
53001	20027	26880	0	1439	1	0	0	0	0	0	0	0	0
53001	20028	21504	0	1439	1	0	0	0	0	0	0	0	0
53001	20029	17136	0	1439	1	0	0	0	0	0	0	0	0
53001	20030	13692	0	1439	1	0	0	0	0	0	0	0	0
53001	20031	8400	0	1439	1	0	0	0	0	0	0	0	0
53001	20032	6720	0	1439	1	0	0	0	0	0	0	0	0
53001	20033	3120	0	1439	1	0	0	0	0	0	0	0	0
53001	20034	1860	0	1439	1	0	0	0	0	0	0	0	0
53001	20035	1080	0	1439	1	0	0	0	0	0	0	0	0
53001	20036	540	0	1439	1	0	0	0	0	0	0	0	0
53001	20037	0	0	1439	1	0	0	0	0	0	0	0	0
53001	20038	0	0	1439	1	0	0	0	0	0	0	0	0
53001	21011	55560	0	1439	1	0	0	0	0	0	0	0	0
53001	21012	41664	0	1439	1	0	0	0	0	0	0	0	0
53001	21013	27780	0	1439	1	0	0	0	0	0	0	0	0
53001	21014	20832	0	1439	1	0	0	0	0	0	0	0	0
53001	21015	6936	0	1439	1	0	0	0	0	0	0	0	0
53001	21016	5556	0	1439	1	0	0	0	0	0	0	0	0
53001	21017	4440	0	1439	1	0	0	0	0	0	0	0	0
53001	21018	3552	0	1439	1	0	0	0	0	0	0	0	0
53001	21019	2832	0	1439	1	0	0	0	0	0	0	0	0
53001	21020	2268	0	1439	1	0	0	0	0	0	0	0	0
53001	21021	1320	0	1439	1	0	0	0	0	0	0	0	0
53001	21022	792	0	1439	1	0	0	0	0	0	0	0	0
53001	21023	475	0	1439	1	0	0	0	0	0	0	0	0
53001	21024	238	0	1439	1	0	0	0	0	0	0	0	0
53001	21025	119	0	1439	1	0	0	0	0	0	0	0	0
53001	21026	0	0	1439	1	0	0	0	0	0	0	0	0
53001	21027	0	0	1439	1	0	0	0	0	0	0	0	0
53001	21028	0	0	1439	1	0	0	0	0	0	0	0	0
53001	21029	0	0	1439	1	0	0	0	0	0	0	0	0
53001	21030	0	0	1439	1	0	0	0	0	0	0	0	0
53001	23001	14300	0	1439	1	0	0	0	0	0	0	0	0
53001	23002	14300	0	1439	1	0	0	0	0	0	0	0	0
53001	23003	14300	0	1439	1	0	0	0	0	0	0	0	0
53001	23004	14300	0	1439	1	0	0	0	0	0	0	0	0
53001	23005	14300	0	1439	1	0	0	0	0	0	0	0	0
53001	23006	14300	0	1439	1	0	0	0	0	0	0	0	0
53002	1005	336000	0	1439	1	0	0	0	0	0	0	0	0
53002	1006	67200	0	1439	1	0	0	0	0	0	0	0	0
53002	1007	13440	0	1439	1	0	0	0	0	0	0	0	0
53002	1008	1344	0	1439	1	0	0	0	0	0	0	0	0
53002	1028	1000000	0	1439	12	0	0	0	0	0	0	0	1
53002	1028	600000	0	1439	2	0	0	0	0	0	0	0	1
53002	31024	1000000	0	1439	3	0	0	0	0	0	0	0	1
53002	31024	1000000	0	1439	2	0	0	0	0	0	0	0	1
53002	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
53002	1010	1080000	0	1439	1	0	0	0	0	0	0	0	0
53002	1027	144000	0	1439	1	0	0	0	0	0	0	0	0
53002	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
53002	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
53002	5	1000000	0	1439	2	0	0	0	0	0	0	0	0
53002	6	240000	0	1439	2	0	0	0	0	0	0	0	0
53002	7	120000	0	1439	2	0	0	0	0	0	0	0	0
53002	102	600000	0	1439	2	0	0	0	0	0	0	0	0
53002	103	240000	0	1439	2	0	0	0	0	0	0	0	0
53002	104	120000	0	1439	2	0	0	0	0	0	0	0	0
53002	22001	24000	0	1439	1	0	0	0	0	0	0	0	0
53002	20016	1000000	0	1439	2	0	0	0	0	0	0	0	0
53002	20017	1000000	0	1439	1	0	0	0	0	0	0	0	0
53002	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
53002	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
53002	20020	600000	0	1439	1	0	0	0	0	0	0	0	0
53002	20021	180000	0	1439	1	0	0	0	0	0	0	0	0
53002	20022	144000	0	1439	1	0	0	0	0	0	0	0	0
53002	20023	115200	0	1439	1	0	0	0	0	0	0	0	0
53002	20024	92160	0	1439	1	0	0	0	0	0	0	0	0
53002	20025	73710	0	1439	1	0	0	0	0	0	0	0	0
53002	20026	43200	0	1439	1	0	0	0	0	0	0	0	0
53002	20027	34560	0	1439	1	0	0	0	0	0	0	0	0
53002	20028	27648	0	1439	1	0	0	0	0	0	0	0	0
53002	20029	22032	0	1439	1	0	0	0	0	0	0	0	0
53002	20030	17604	0	1439	1	0	0	0	0	0	0	0	0
53002	20031	10800	0	1439	1	0	0	0	0	0	0	0	0
53002	20032	8640	0	1439	1	0	0	0	0	0	0	0	0
53002	20033	3420	0	1439	1	0	0	0	0	0	0	0	0
53002	20034	2040	0	1439	1	0	0	0	0	0	0	0	0
53002	20035	1200	0	1439	1	0	0	0	0	0	0	0	0
53002	20036	600	0	1439	1	0	0	0	0	0	0	0	0
53002	20037	360	0	1439	1	0	0	0	0	0	0	0	0
53002	20038	0	0	1439	1	0	0	0	0	0	0	0	0
53002	21011	58344	0	1439	1	0	0	0	0	0	0	0	0
53002	21012	43752	0	1439	1	0	0	0	0	0	0	0	0
53002	21013	29172	0	1439	1	0	0	0	0	0	0	0	0
53002	21014	21876	0	1439	1	0	0	0	0	0	0	0	0
53002	21015	7284	0	1439	1	0	0	0	0	0	0	0	0
53002	21016	5832	0	1439	1	0	0	0	0	0	0	0	0
53002	21017	4656	0	1439	1	0	0	0	0	0	0	0	0
53002	21018	3732	0	1439	1	0	0	0	0	0	0	0	0
53002	21019	2976	0	1439	1	0	0	0	0	0	0	0	0
53002	21020	2376	0	1439	1	0	0	0	0	0	0	0	0
53002	21021	1440	0	1439	1	0	0	0	0	0	0	0	0
53002	21022	864	0	1439	1	0	0	0	0	0	0	0	0
53002	21023	518	0	1439	1	0	0	0	0	0	0	0	0
53002	21024	259	0	1439	1	0	0	0	0	0	0	0	0
53002	21025	130	0	1439	1	0	0	0	0	0	0	0	0
53002	21026	0	0	1439	1	0	0	0	0	0	0	0	0
53002	21027	0	0	1439	1	0	0	0	0	0	0	0	0
53002	21028	0	0	1439	1	0	0	0	0	0	0	0	0
53002	21029	0	0	1439	1	0	0	0	0	0	0	0	0
53002	21030	0	0	1439	1	0	0	0	0	0	0	0	0
53002	23001	15600	0	1439	1	0	0	0	0	0	0	0	0
53002	23002	15600	0	1439	1	0	0	0	0	0	0	0	0
53002	23003	15600	0	1439	1	0	0	0	0	0	0	0	0
53002	23004	15600	0	1439	1	0	0	0	0	0	0	0	0
53002	23005	15600	0	1439	1	0	0	0	0	0	0	0	0
53002	23006	15600	0	1439	1	0	0	0	0	0	0	0	0
53003	1005	360000	0	1439	1	0	0	0	0	0	0	0	0
53003	1006	72000	0	1439	1	0	0	0	0	0	0	0	0
53003	1007	14400	0	1439	1	0	0	0	0	0	0	0	0
53003	1008	1440	0	1439	1	0	0	0	0	0	0	0	0
53003	1028	1000000	0	1439	14	0	0	0	0	0	0	0	1
53003	1028	600000	0	1439	4	0	0	0	0	0	0	0	1
53003	31024	1000000	0	1439	4	0	0	0	0	0	0	0	1
53003	31024	1000000	0	1439	2	0	0	0	0	0	0	0	1
53003	1010	1000000	0	1439	2	0	0	0	0	0	0	0	0
53003	1010	114000	0	1439	1	0	0	0	0	0	0	0	0
53003	1027	150000	0	1439	1	0	0	0	0	0	0	0	0
53003	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
53003	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
53003	5	1000000	0	1439	2	0	0	0	0	0	0	0	0
53003	6	240000	0	1439	2	0	0	0	0	0	0	0	0
53003	7	120000	0	1439	2	0	0	0	0	0	0	0	0
53003	102	600000	0	1439	2	0	0	0	0	0	0	0	0
53003	103	240000	0	1439	2	0	0	0	0	0	0	0	0
53003	104	120000	0	1439	2	0	0	0	0	0	0	0	0
53003	22001	24000	0	1439	1	0	0	0	0	0	0	0	0
53003	20016	1000000	0	1439	2	0	0	0	0	0	0	0	0
53003	20017	1000000	0	1439	2	0	0	0	0	0	0	0	0
53003	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
53003	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
53003	20020	649980	0	1439	1	0	0	0	0	0	0	0	0
53003	20021	219990	0	1439	1	0	0	0	0	0	0	0	0
53003	20022	175980	0	1439	1	0	0	0	0	0	0	0	0
53003	20023	140790	0	1439	1	0	0	0	0	0	0	0	0
53003	20024	112620	0	1439	1	0	0	0	0	0	0	0	0
53003	20025	90090	0	1439	1	0	0	0	0	0	0	0	0
53003	20026	52800	0	1439	1	0	0	0	0	0	0	0	0
53003	20027	42240	0	1439	1	0	0	0	0	0	0	0	0
53003	20028	33792	0	1439	1	0	0	0	0	0	0	0	0
53003	20029	26928	0	1439	1	0	0	0	0	0	0	0	0
53003	20030	21516	0	1439	1	0	0	0	0	0	0	0	0
53003	20031	13200	0	1439	1	0	0	0	0	0	0	0	0
53003	20032	10560	0	1439	1	0	0	0	0	0	0	0	0
53003	20033	3690	0	1439	1	0	0	0	0	0	0	0	0
53003	20034	2190	0	1439	1	0	0	0	0	0	0	0	0
53003	20035	1290	0	1439	1	0	0	0	0	0	0	0	0
53003	20036	690	0	1439	1	0	0	0	0	0	0	0	0
53003	20037	450	0	1439	1	0	0	0	0	0	0	0	0
53003	20038	0	0	1439	1	0	0	0	0	0	0	0	0
53003	21011	60000	0	1439	1	0	0	0	0	0	0	0	0
53003	21012	45936	0	1439	1	0	0	0	0	0	0	0	0
53003	21013	30624	0	1439	1	0	0	0	0	0	0	0	0
53003	21014	22968	0	1439	1	0	0	0	0	0	0	0	0
53003	21015	7656	0	1439	1	0	0	0	0	0	0	0	0
53003	21016	6120	0	1439	1	0	0	0	0	0	0	0	0
53003	21017	4896	0	1439	1	0	0	0	0	0	0	0	0
53003	21018	3912	0	1439	1	0	0	0	0	0	0	0	0
53003	21019	3132	0	1439	1	0	0	0	0	0	0	0	0
53003	21020	2496	0	1439	1	0	0	0	0	0	0	0	0
53003	21021	1560	0	1439	1	0	0	0	0	0	0	0	0
53003	21022	936	0	1439	1	0	0	0	0	0	0	0	0
53003	21023	562	0	1439	1	0	0	0	0	0	0	0	0
53003	21024	281	0	1439	1	0	0	0	0	0	0	0	0
53003	21025	140	0	1439	1	0	0	0	0	0	0	0	0
53003	21026	0	0	1439	1	0	0	0	0	0	0	0	0
53003	21027	0	0	1439	1	0	0	0	0	0	0	0	0
53003	21028	0	0	1439	1	0	0	0	0	0	0	0	0
53003	21029	0	0	1439	1	0	0	0	0	0	0	0	0
53003	21030	0	0	1439	1	0	0	0	0	0	0	0	0
53003	23001	16900	0	1439	1	0	0	0	0	0	0	0	0
53003	23002	16900	0	1439	1	0	0	0	0	0	0	0	0
53003	23003	16900	0	1439	1	0	0	0	0	0	0	0	0
53003	23004	16900	0	1439	1	0	0	0	0	0	0	0	0
53003	23005	16900	0	1439	1	0	0	0	0	0	0	0	0
53003	23006	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	1005	408000	0	1439	1	0	0	0	0	0	0	0	0
53004	1006	81600	0	1439	1	0	0	0	0	0	0	0	0
53004	1007	16320	0	1439	1	0	0	0	0	0	0	0	0
53004	1008	1632	0	1439	1	0	0	0	0	0	0	0	0
53004	1028	1000000	0	1439	16	0	0	0	0	0	0	0	1
53004	1028	600000	0	1439	6	0	0	0	0	0	0	0	1
53004	31024	1000000	0	1439	5	0	0	0	0	0	0	0	1
53004	31024	1000000	0	1439	3	0	0	0	0	0	0	0	1
53004	1027	162000	0	1439	1	0	0	0	0	0	0	0	0
53004	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
53004	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
53004	5	1000000	0	1439	2	0	0	0	0	0	0	0	0
53004	6	240000	0	1439	2	0	0	0	0	0	0	0	0
53004	7	120000	0	1439	2	0	0	0	0	0	0	0	0
53004	102	600000	0	1439	2	0	0	0	0	0	0	0	0
53004	103	240000	0	1439	2	0	0	0	0	0	0	0	0
53004	104	120000	0	1439	2	0	0	0	0	0	0	0	0
53004	22001	24000	0	1439	1	0	0	0	0	0	0	0	0
53004	20016	1000000	0	1439	2	0	0	0	0	0	0	0	0
53004	20017	1000000	0	1439	2	0	0	0	0	0	0	0	0
53004	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
53004	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
53004	20020	750000	0	1439	1	0	0	0	0	0	0	0	0
53004	20021	300000	0	1439	1	0	0	0	0	0	0	0	0
53004	20022	240000	0	1439	1	0	0	0	0	0	0	0	0
53004	20023	192000	0	1439	1	0	0	0	0	0	0	0	0
53004	20024	153600	0	1439	1	0	0	0	0	0	0	0	0
53004	20025	122850	0	1439	1	0	0	0	0	0	0	0	0
53004	20026	72000	0	1439	1	0	0	0	0	0	0	0	0
53004	20027	57600	0	1439	1	0	0	0	0	0	0	0	0
53004	20028	46080	0	1439	1	0	0	0	0	0	0	0	0
53004	20029	36720	0	1439	1	0	0	0	0	0	0	0	0
53004	20030	29340	0	1439	1	0	0	0	0	0	0	0	0
53004	20031	18000	0	1439	1	0	0	0	0	0	0	0	0
53004	20032	14400	0	1439	1	0	0	0	0	0	0	0	0
53004	20033	4260	0	1439	1	0	0	0	0	0	0	0	0
53004	20034	2550	0	1439	1	0	0	0	0	0	0	0	0
53004	20035	1500	0	1439	1	0	0	0	0	0	0	0	0
53004	20036	870	0	1439	1	0	0	0	0	0	0	0	0
53004	20037	630	0	1439	1	0	0	0	0	0	0	0	0
53004	20038	0	0	1439	1	0	0	0	0	0	0	0	0
53004	21011	60000	0	1439	1	0	0	0	0	0	0	0	0
53004	21012	48240	0	1439	1	0	0	0	0	0	0	0	0
53004	21013	32160	0	1439	1	0	0	0	0	0	0	0	0
53004	21014	24120	0	1439	1	0	0	0	0	0	0	0	0
53004	21015	8028	0	1439	1	0	0	0	0	0	0	0	0
53004	21016	6420	0	1439	1	0	0	0	0	0	0	0	0
53004	21017	5136	0	1439	1	0	0	0	0	0	0	0	0
53004	21018	4104	0	1439	1	0	0	0	0	0	0	0	0
53004	21019	3288	0	1439	1	0	0	0	0	0	0	0	0
53004	21020	2616	0	1439	1	0	0	0	0	0	0	0	0
53004	21021	1800	0	1439	1	0	0	0	0	0	0	0	0
53004	21022	1080	0	1439	1	0	0	0	0	0	0	0	0
53004	21023	648	0	1439	1	0	0	0	0	0	0	0	0
53004	21024	324	0	1439	1	0	0	0	0	0	0	0	0
53004	21025	162	0	1439	1	0	0	0	0	0	0	0	0
53004	21026	0	0	1439	1	0	0	0	0	0	0	0	0
53004	21027	0	0	1439	1	0	0	0	0	0	0	0	0
53004	21028	0	0	1439	1	0	0	0	0	0	0	0	0
53004	21029	0	0	1439	1	0	0	0	0	0	0	0	0
53004	21030	0	0	1439	1	0	0	0	0	0	0	0	0
53004	23007	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	23008	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	23009	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	23010	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	23011	16900	0	1439	1	0	0	0	0	0	0	0	0
53004	23012	16900	0	1439	1	0	0	0	0	0	0	0	0
53005	1005	600000	0	1439	1	0	0	0	0	0	0	0	0
53005	1006	120000	0	1439	1	0	0	0	0	0	0	0	0
53005	1007	24000	0	1439	1	0	0	0	0	0	0	0	0
53005	1008	2400	0	1439	1	0	0	0	0	0	0	0	0
53005	1049	720	0	1439	1	0	0	0	0	0	0	0	0
53005	1028	1000000	0	1439	18	0	0	0	0	0	0	0	1
53005	1028	600000	0	1439	8	0	0	0	0	0	0	0	1
53005	31024	1000000	0	1439	6	0	0	0	0	0	0	0	1
53005	31024	1000000	0	1439	4	0	0	0	0	0	0	0	1
53005	1010	1000000	0	1439	3	0	0	0	0	0	0	0	0
53005	1010	840000	0	1439	2	0	0	0	0	0	0	0	0
53005	1027	168000	0	1439	1	0	0	0	0	0	0	0	0
53005	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
53005	4	1000000	0	1439	20	0	0	0	0	0	0	0	0
53005	5	600000	0	1439	2	0	0	0	0	0	0	0	0
53005	6	240000	0	1439	2	0	0	0	0	0	0	0	0
53005	7	120000	0	1439	2	0	0	0	0	0	0	0	0
53005	103	600000	0	1439	2	0	0	0	0	0	0	0	0
53005	104	240000	0	1439	2	0	0	0	0	0	0	0	0
53005	105	120000	0	1439	2	0	0	0	0	0	0	0	0
53005	22001	30000	0	1439	1	0	0	0	0	0	0	0	0
53005	20016	1000000	0	1439	3	0	0	0	0	0	0	0	0
53005	20017	1000000	0	1439	2	0	0	0	0	0	0	0	0
53005	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
53005	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
53005	20020	849990	0	1439	1	0	0	0	0	0	0	0	0
53005	20021	459990	0	1439	1	0	0	0	0	0	0	0	0
53005	20022	367980	0	1439	1	0	0	0	0	0	0	0	0
53005	20023	294390	0	1439	1	0	0	0	0	0	0	0	0
53005	20024	235500	0	1439	1	0	0	0	0	0	0	0	0
53005	20025	188370	0	1439	1	0	0	0	0	0	0	0	0
53005	20026	110400	0	1439	1	0	0	0	0	0	0	0	0
53005	20027	88320	0	1439	1	0	0	0	0	0	0	0	0
53005	20028	70656	0	1439	1	0	0	0	0	0	0	0	0
53005	20029	56304	0	1439	1	0	0	0	0	0	0	0	0
53005	20030	44988	0	1439	1	0	0	0	0	0	0	0	0
53005	20031	27600	0	1439	1	0	0	0	0	0	0	0	0
53005	20032	22080	0	1439	1	0	0	0	0	0	0	0	0
53005	20033	4830	0	1439	1	0	0	0	0	0	0	0	0
53005	20034	2880	0	1439	1	0	0	0	0	0	0	0	0
53005	20035	1680	0	1439	1	0	0	0	0	0	0	0	0
53005	20036	1860	0	1439	1	0	0	0	0	0	0	0	0
53005	20037	1260	0	1439	1	0	0	0	0	0	0	0	0
53005	20038	660	0	1439	1	0	0	0	0	0	0	0	0
53005	20039	0	0	1439	1	0	0	0	0	0	0	0	0
53005	20040	0	0	1439	1	0	0	0	0	0	0	0	0
53005	21011	60000	0	1439	1	0	0	0	0	0	0	0	0
53005	21012	53184	0	1439	1	0	0	0	0	0	0	0	0
53005	21013	35448	0	1439	1	0	0	0	0	0	0	0	0
53005	21014	26592	0	1439	1	0	0	0	0	0	0	0	0
53005	21015	8856	0	1439	1	0	0	0	0	0	0	0	0
53005	21016	7080	0	1439	1	0	0	0	0	0	0	0	0
53005	21017	5664	0	1439	1	0	0	0	0	0	0	0	0
53005	21018	4524	0	1439	1	0	0	0	0	0	0	0	0
53005	21019	3612	0	1439	1	0	0	0	0	0	0	0	0
53005	21020	2892	0	1439	1	0	0	0	0	0	0	0	0
53005	21021	2160	0	1439	1	0	0	0	0	0	0	0	0
53005	21022	1296	0	1439	1	0	0	0	0	0	0	0	0
53005	21023	778	0	1439	1	0	0	0	0	0	0	0	0
53005	21024	389	0	1439	1	0	0	0	0	0	0	0	0
53005	21025	194	0	1439	1	0	0	0	0	0	0	0	0
53005	21026	66	0	1439	1	0	0	0	0	0	0	0	0
53005	21027	0	0	1439	1	0	0	0	0	0	0	0	0
53005	21028	0	0	1439	1	0	0	0	0	0	0	0	0
53005	21029	0	0	1439	1	0	0	0	0	0	0	0	0
53005	21030	0	0	1439	1	0	0	0	0	0	0	0	0
53005	23007	18200	0	1439	1	0	0	0	0	0	0	0	0
53005	23008	18200	0	1439	1	0	0	0	0	0	0	0	0
53005	23009	18200	0	1439	1	0	0	0	0	0	0	0	0
53005	23010	18200	0	1439	1	0	0	0	0	0	0	0	0
53005	23011	18200	0	1439	1	0	0	0	0	0	0	0	0
53005	23012	18200	0	1439	1	0	0	0	0	0	0	0	0
54001	1005	312000	0	1439	1	0	0	0	0	0	0	0	0
54001	1006	62400	0	1439	1	0	0	0	0	0	0	0	0
54001	1007	12480	0	1439	1	0	0	0	0	0	0	0	0
54001	1008	1248	0	1439	1	0	0	0	0	0	0	0	0
54001	1028	1000000	0	1439	10	0	0	0	0	0	0	0	1
54001	1028	600000	0	1439	1	0	0	0	0	0	0	0	1
54001	31024	1000000	0	1439	2	0	0	0	0	0	0	0	1
54001	31024	1000000	0	1439	1	0	0	0	0	0	0	0	1
54001	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
54001	1010	852000	0	1439	1	0	0	0	0	0	0	0	0
54001	1027	138000	0	1439	1	0	0	0	0	0	0	0	0
54001	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
54001	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
54001	5	240000	0	1439	2	0	0	0	0	0	0	0	0
54001	6	120000	0	1439	2	0	0	0	0	0	0	0	0
54001	102	600000	0	1439	2	0	0	0	0	0	0	0	0
54001	103	240000	0	1439	2	0	0	0	0	0	0	0	0
54001	22001	18000	0	1439	1	0	0	0	0	0	0	0	0
54001	20016	1000000	0	1439	1	0	0	0	0	0	0	0	0
54001	20017	1000000	0	1439	1	0	0	0	0	0	0	0	0
54001	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
54001	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
54001	20020	549990	0	1439	1	0	0	0	0	0	0	0	0
54001	20021	139980	0	1439	1	0	0	0	0	0	0	0	0
54001	20022	111990	0	1439	1	0	0	0	0	0	0	0	0
54001	20023	89580	0	1439	1	0	0	0	0	0	0	0	0
54001	20024	71670	0	1439	1	0	0	0	0	0	0	0	0
54001	20025	57330	0	1439	1	0	0	0	0	0	0	0	0
54001	20026	33600	0	1439	1	0	0	0	0	0	0	0	0
54001	20027	26880	0	1439	1	0	0	0	0	0	0	0	0
54001	20028	21504	0	1439	1	0	0	0	0	0	0	0	0
54001	20029	17136	0	1439	1	0	0	0	0	0	0	0	0
54001	20030	13692	0	1439	1	0	0	0	0	0	0	0	0
54001	20031	8400	0	1439	1	0	0	0	0	0	0	0	0
54001	20032	6720	0	1439	1	0	0	0	0	0	0	0	0
54001	20033	3120	0	1439	1	0	0	0	0	0	0	0	0
54001	20034	1860	0	1439	1	0	0	0	0	0	0	0	0
54001	20035	1080	0	1439	1	0	0	0	0	0	0	0	0
54001	20036	540	0	1439	1	0	0	0	0	0	0	0	0
54001	20037	0	0	1439	1	0	0	0	0	0	0	0	0
54001	20038	0	0	1439	1	0	0	0	0	0	0	0	0
54001	21011	55560	0	1439	1	0	0	0	0	0	0	0	0
54001	21012	41664	0	1439	1	0	0	0	0	0	0	0	0
54001	21013	27780	0	1439	1	0	0	0	0	0	0	0	0
54001	21014	20832	0	1439	1	0	0	0	0	0	0	0	0
54001	21015	6936	0	1439	1	0	0	0	0	0	0	0	0
54001	21016	5556	0	1439	1	0	0	0	0	0	0	0	0
54001	21017	4440	0	1439	1	0	0	0	0	0	0	0	0
54001	21018	3552	0	1439	1	0	0	0	0	0	0	0	0
54001	21019	2832	0	1439	1	0	0	0	0	0	0	0	0
54001	21020	2268	0	1439	1	0	0	0	0	0	0	0	0
54001	21021	1320	0	1439	1	0	0	0	0	0	0	0	0
54001	21022	792	0	1439	1	0	0	0	0	0	0	0	0
54001	21023	475	0	1439	1	0	0	0	0	0	0	0	0
54001	21024	238	0	1439	1	0	0	0	0	0	0	0	0
54001	21025	119	0	1439	1	0	0	0	0	0	0	0	0
54001	21026	0	0	1439	1	0	0	0	0	0	0	0	0
54001	21027	0	0	1439	1	0	0	0	0	0	0	0	0
54001	21028	0	0	1439	1	0	0	0	0	0	0	0	0
54001	21029	0	0	1439	1	0	0	0	0	0	0	0	0
54001	21030	0	0	1439	1	0	0	0	0	0	0	0	0
54001	23001	14300	0	1439	1	0	0	0	0	0	0	0	0
54001	23002	14300	0	1439	1	0	0	0	0	0	0	0	0
54001	23003	14300	0	1439	1	0	0	0	0	0	0	0	0
54001	23004	14300	0	1439	1	0	0	0	0	0	0	0	0
54001	23005	14300	0	1439	1	0	0	0	0	0	0	0	0
54001	23006	14300	0	1439	1	0	0	0	0	0	0	0	0
54002	1005	336000	0	1439	1	0	0	0	0	0	0	0	0
54002	1006	67200	0	1439	1	0	0	0	0	0	0	0	0
54002	1007	13440	0	1439	1	0	0	0	0	0	0	0	0
54002	1008	1344	0	1439	1	0	0	0	0	0	0	0	0
54002	1028	1000000	0	1439	12	0	0	0	0	0	0	0	1
54002	1028	600000	0	1439	2	0	0	0	0	0	0	0	1
54002	31024	1000000	0	1439	3	0	0	0	0	0	0	0	1
54002	31024	1000000	0	1439	2	0	0	0	0	0	0	0	1
54002	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
54002	1010	1080000	0	1439	1	0	0	0	0	0	0	0	0
54002	1027	144000	0	1439	1	0	0	0	0	0	0	0	0
54002	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
54002	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
54002	5	1000000	0	1439	2	0	0	0	0	0	0	0	0
54002	6	240000	0	1439	2	0	0	0	0	0	0	0	0
54002	7	120000	0	1439	2	0	0	0	0	0	0	0	0
54002	102	600000	0	1439	2	0	0	0	0	0	0	0	0
54002	103	240000	0	1439	2	0	0	0	0	0	0	0	0
54002	104	120000	0	1439	2	0	0	0	0	0	0	0	0
54002	22001	24000	0	1439	1	0	0	0	0	0	0	0	0
54002	20016	1000000	0	1439	2	0	0	0	0	0	0	0	0
54002	20017	1000000	0	1439	1	0	0	0	0	0	0	0	0
54002	20018	1000000	0	1439	1	0	0	0	0	0	0	0	0
54002	20019	1000000	0	1439	1	0	0	0	0	0	0	0	0
54002	20020	600000	0	1439	1	0	0	0	0	0	0	0	0
54002	20021	180000	0	1439	1	0	0	0	0	0	0	0	0
54002	20022	144000	0	1439	1	0	0	0	0	0	0	0	0
54002	20023	115200	0	1439	1	0	0	0	0	0	0	0	0
54002	20024	92160	0	1439	1	0	0	0	0	0	0	0	0
54002	20025	73710	0	1439	1	0	0	0	0	0	0	0	0
54002	20026	43200	0	1439	1	0	0	0	0	0	0	0	0
54002	20027	34560	0	1439	1	0	0	0	0	0	0	0	0
54002	20028	27648	0	1439	1	0	0	0	0	0	0	0	0
54002	20029	22032	0	1439	1	0	0	0	0	0	0	0	0
54002	20030	17604	0	1439	1	0	0	0	0	0	0	0	0
54002	20031	10800	0	1439	1	0	0	0	0	0	0	0	0
54002	20032	8640	0	1439	1	0	0	0	0	0	0	0	0
54002	20033	3420	0	1439	1	0	0	0	0	0	0	0	0
54002	20034	2040	0	1439	1	0	0	0	0	0	0	0	0
54002	20035	1200	0	1439	1	0	0	0	0	0	0	0	0
54002	20036	600	0	1439	1	0	0	0	0	0	0	0	0
54002	20037	360	0	1439	1	0	0	0	0	0	0	0	0
