INT	STRING	INT	INT	INT	STRING
32734	黑魔神说话	32700	59	16	3:2:终于解放了！哈
32735	黑魔神说话	32700	60	16	3:2:终于解放了！哈哈
32736	黑魔神说话	32700	61	16	3:2:终于解放了！哈哈哈！
32737	移动镜头	32700	65	33	20079:21:55:2000
32738	张良说话	32700	75	16	1:2:可
32739	张良说话	32700	76	16	1:2:可恶，
32740	张良说话	32700	77	16	1:2:可恶，你
32741	张良说话	32700	78	16	1:2:可恶，你休
32742	张良说话	32700	79	16	1:2:可恶，你休想
32743	张良说话	32700	80	16	1:2:可恶，你休想逃
32744	张良说话	32700	81	16	1:2:可恶，你休想逃走！
32745	张良攻击	32700	81	13	1
32746	张良站立	32700	86	18	1
32747	建立朱雀	32700	90	11	1:4:50007:23:58:100:100:90
32748	召唤特效	32700	91	17	3097:4:2:0:0:0:1:4:2:999:0:0:0
32749	朱雀朝向	32700	92	19	4:06
32750	张良说话	32700	95	16	1:2:IP
32751	张良说话	32700	96	16	1:2:IP5s！
32752	张良说话	32700	97	16	1:2:IP5s！封
32753	张良说话	32700	98	16	1:2:IP5s！封印
32754	张良说话	32700	99	16	1:2:IP5s！封印魔
32755	张良说话	32700	100	16	1:2:IP5s！封印魔神！
32756	黑魔神朝向	32700	80	19	3:02
32757	黑魔神说话	32700	110	16	3:2:没
32758	黑魔神说话	32700	111	16	3:2:没有
32759	黑魔神说话	32700	112	16	3:2:没有人
32760	黑魔神说话	32700	113	16	3:2:没有人可
32761	黑魔神说话	32700	114	16	3:2:没有人可以
32762	黑魔神说话	32700	115	16	3:2:没有人可以阻
32763	黑魔神说话	32700	116	16	3:2:没有人可以阻挡
32764	黑魔神说话	32700	117	16	3:2:没有人可以阻挡黑
32765	黑魔神说话	32700	118	16	3:2:没有人可以阻挡黑魔
32766	黑魔神说话	32700	119	16	3:2:没有人可以阻挡黑魔神！
32767	黑魔神攻击	32700	120	13	3
32768	黑魔神站立	32700	128	18	3
32769	朱雀被日	32700	130	17	1403:4:2:0:0:0:1:4:2:999:0:0:0
32770	朱雀死亡	32700	132	14	4
32771	移除朱雀	32700	150	15	4:02
32772	张良说话	32700	143	16	1:2:不！
32773	张良说话	32700	144	16	1:2:不！他
32774	张良说话	32700	145	16	1:2:不！他杀
32775	张良说话	32700	146	16	1:2:不！他杀了
32776	张良说话	32700	147	16	1:2:不！他杀了我
32777	张良说话	32700	148	16	1:2:不！他杀了我的
32778	张良说话	32700	149	16	1:2:不！他杀了我的IP
32779	张良说话	32700	150	16	1:2:不！他杀了我的IP5s！
32780	张良说话	32700	160	16	1:2:我
32781	张良说话	32700	161	16	1:2:我先
32782	张良说话	32700	162	16	1:2:我先撤
32783	张良说话	32700	163	16	1:2:我先撤了！
32784	召唤特效	32700	180	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
32785	移除张良	32700	186	15	1:02
32786	玩家说话	32700	185	16	0:1:逃
32787	玩家说话	32700	186	16	0:1:逃了？
32788	玩家说话	32700	187	16	0:1:逃了？张
32789	玩家说话	32700	188	16	0:1:逃了？张良
32790	玩家说话	32700	189	16	0:1:逃了？张良你
32791	玩家说话	32700	190	16	0:1:逃了？张良你卖
32792	玩家说话	32700	191	16	0:1:逃了？张良你卖队
32793	玩家说话	32700	192	16	0:1:逃了？张良你卖队友
32794	玩家说话	32700	193	16	0:1:逃了？张良你卖队友……
32795	魔神转向	32700	190	19	3:07
32796	移动镜头	32700	186	33	20079:16:60:3000
32797	建立魏兵	32700	190	11	1:11:50014:14:65:100:100:60
32798	建立魏兵	32700	191	11	1:12:50020:11:62:100:100:60
32799	建立魏兵	32700	192	11	1:13:50020:12:64:100:100:60
32800	建立魏兵	32700	193	11	1:14:50020:13:66:100:100:60
32801	建立魏兵	32700	194	11	1:15:50020:14:68:100:100:60
32802	建立魏兵	32700	195	11	1:16:50020:15:70:100:100:60
32803	建立魏兵	32700	196	11	1:17:50020:16:72:100:100:60
32804	建立魏兵	32700	197	11	1:18:50020:17:74:100:100:60
32805	建立魏兵	32700	200	11	1:19:50025:11:67:100:100:60
32806	建立魏兵	32700	200	11	1:20:50025:12:69:100:100:60
32807	建立魏兵	32700	200	11	1:21:50025:13:71:100:100:60
32808	建立魏兵	32700	200	11	1:22:50025:14:73:100:100:60
32809	建立魏兵	32700	200	11	1:23:50025:15:75:100:100:60
32810	召唤特效	32700	191	17	3099:11:2:0:0:0:1:11:2:999:0:0:0
32811	召唤特效	32700	192	17	3099:12:2:0:0:0:1:12:2:999:0:0:0
32812	召唤特效	32700	193	17	3099:13:2:0:0:0:1:13:2:999:0:0:0
32813	召唤特效	32700	194	17	3099:14:2:0:0:0:1:14:2:999:0:0:0
32814	召唤特效	32700	195	17	3099:15:2:0:0:0:1:15:2:999:0:0:0
32815	召唤特效	32700	196	17	3099:16:2:0:0:0:1:16:2:999:0:0:0
32816	召唤特效	32700	197	17	3099:17:2:0:0:0:1:17:2:999:0:0:0
32817	召唤特效	32700	198	17	3099:18:2:0:0:0:1:18:2:999:0:0:0
32818	召唤特效	32700	201	17	3099:19:2:0:0:0:1:19:2:999:0:0:0
32819	召唤特效	32700	201	17	3099:20:2:0:0:0:1:20:2:999:0:0:0
32820	召唤特效	32700	201	17	3099:21:2:0:0:0:1:21:2:999:0:0:0
32821	召唤特效	32700	201	17	3099:22:2:0:0:0:1:22:2:999:0:0:0
32822	召唤特效	32700	201	17	3099:23:2:0:0:0:1:23:2:999:0:0:0
32823	魏兵朝向	32700	191	19	11:03
32824	魏兵朝向	32700	192	19	12:03
32825	魏兵朝向	32700	193	19	13:03
32826	魏兵朝向	32700	194	19	14:03
32827	魏兵朝向	32700	195	19	15:03
32828	魏兵朝向	32700	196	19	16:03
32829	魏兵朝向	32700	197	19	17:03
32830	魏兵朝向	32700	198	19	18:03
32831	魏兵朝向	32700	201	19	19:03
32832	魏兵朝向	32700	201	19	20:03
32833	魏兵朝向	32700	201	19	21:03
32834	魏兵朝向	32700	201	19	22:03
32835	魏兵朝向	32700	201	19	23:03
32836	术士说话	32700	205	16	11:2:做
32837	术士说话	32700	206	16	11:2:做得
32838	术士说话	32700	207	16	11:2:做得好，
32839	术士说话	32700	208	16	11:2:做得好，黑
32840	术士说话	32700	209	16	11:2:做得好，黑魔
32841	术士说话	32700	210	16	11:2:做得好，黑魔神！
32842	术士说话	32700	220	16	11:2:加
32843	术士说话	32700	221	16	11:2:加入
32844	术士说话	32700	222	16	11:2:加入我
32845	术士说话	32700	223	16	11:2:加入我们
32846	术士说话	32700	224	16	11:2:加入我们……
32847	术士说话	32700	230	16	11:2:为
32848	术士说话	32700	231	16	11:2:为皇
32849	术士说话	32700	232	16	11:2:为皇帝
32850	术士说话	32700	233	16	11:2:为皇帝大
32851	术士说话	32700	234	16	11:2:为皇帝大人
32852	术士说话	32700	235	16	11:2:为皇帝大人效
32853	术士说话	32700	236	16	11:2:为皇帝大人效命
32854	术士说话	32700	237	16	11:2:为皇帝大人效命吧！
32855	魔神说话	32700	240	16	3:2:没
32856	魔神说话	32700	241	16	3:2:没有
32857	魔神说话	32700	242	16	3:2:没有人
32858	魔神说话	32700	243	16	3:2:没有人……
32859	魔神攻击	32700	240	13	3
32860	魔神站立	32700	248	18	3
32861	魔神说话	32700	244	16	3:2:没有人可
32862	魔神说话	32700	245	16	3:2:没有人可以
32863	魔神说话	32700	246	16	3:2:没有人可以命
32864	魔神说话	32700	247	16	3:2:没有人可以命令
32865	魔神说话	32700	248	16	3:2:没有人可以命令黑
32866	魔神说话	32700	249	16	3:2:没有人可以命令黑魔
32867	魔神说话	32700	250	16	3:2:没有人可以命令黑魔神！
32868	闪屏	32700	250	23	0xff0000:0
32869	清屏	32700	251	25	-1
32870	命中特效	32700	250	17	1001:11:2:0:0:0:1:11:2:999:0:0:0
32871	命中特效	32700	250	17	1001:12:2:0:0:0:1:12:2:999:0:0:0
32872	命中特效	32700	250	17	1001:13:2:0:0:0:1:13:2:999:0:0:0
32873	命中特效	32700	250	17	1001:14:2:0:0:0:1:14:2:999:0:0:0
32874	命中特效	32700	250	17	1001:15:2:0:0:0:1:15:2:999:0:0:0
32875	命中特效	32700	250	17	1001:16:2:0:0:0:1:16:2:999:0:0:0
32876	命中特效	32700	250	17	1001:17:2:0:0:0:1:17:2:999:0:0:0
32877	命中特效	32700	250	17	1001:18:2:0:0:0:1:18:2:999:0:0:0
32878	命中特效	32700	250	17	1001:19:2:0:0:0:1:19:2:999:0:0:0
32879	命中特效	32700	250	17	1001:20:2:0:0:0:1:20:2:999:0:0:0
32880	命中特效	32700	250	17	1001:21:2:0:0:0:1:21:2:999:0:0:0
32881	命中特效	32700	250	17	1001:22:2:0:0:0:1:22:2:999:0:0:0
32882	命中特效	32700	250	17	1001:23:2:0:0:0:1:23:2:999:0:0:0
32883	魏兵说话	32700	250	16	11:2:为……
32884	魏兵说话	32700	255	16	11:2:为什
32885	魏兵说话	32700	256	16	11:2:为什么……
32886	魏兵死亡	32700	255	14	11
32887	魏兵死亡	32700	255	14	12
32888	魏兵死亡	32700	255	14	13
32889	魏兵死亡	32700	255	14	14
32890	魏兵死亡	32700	255	14	15
32891	魏兵死亡	32700	255	14	16
32892	魏兵死亡	32700	255	14	17
32893	魏兵死亡	32700	255	14	18
32894	魏兵死亡	32700	255	14	19
32895	魏兵死亡	32700	255	14	20
32896	魏兵死亡	32700	255	14	21
32897	魏兵死亡	32700	255	14	22
32898	魏兵死亡	32700	255	14	23
32899	移除魏兵	32700	280	15	11:02
32900	移除魏兵	32700	280	15	12:02
32901	移除魏兵	32700	280	15	13:02
32902	移除魏兵	32700	280	15	14:02
32903	移除魏兵	32700	280	15	15:02
32904	移除魏兵	32700	280	15	16:02
32905	移除魏兵	32700	280	15	17:02
32906	移除魏兵	32700	280	15	18:02
32907	移除魏兵	32700	280	15	19:02
32908	移除魏兵	32700	280	15	20:02
32909	移除魏兵	32700	280	15	21:02
32910	移除魏兵	32700	280	15	22:02
32911	移除魏兵	32700	280	15	23:02
32912	魔神说话	32700	270	16	3:2:！
32913	移动镜头	32700	270	33	20079:9:35:3000
32914	建立诸葛亮	32700	300	11	1:10:50005:9:37:100:100:90
32915	召唤特效	32700	301	17	3096:10:2:0:0:0:1:10:2:999:0:0:0
32916	诸葛亮朝向	32700	301	19	10:01
32917	诸葛亮说话	32700	305	16	10:2:汝
32918	诸葛亮说话	32700	306	16	10:2:汝这
32919	诸葛亮说话	32700	307	16	10:2:汝这妖
32920	诸葛亮说话	32700	308	16	10:2:汝这妖孽
32921	诸葛亮说话	32700	309	16	10:2:汝这妖孽休
32922	诸葛亮说话	32700	310	16	10:2:汝这妖孽休想
32923	诸葛亮说话	32700	311	16	10:2:汝这妖孽休想离
32924	诸葛亮说话	32700	312	16	10:2:汝这妖孽休想离开
32925	诸葛亮说话	32700	313	16	10:2:汝这妖孽休想离开这
32926	诸葛亮说话	32700	314	16	10:2:汝这妖孽休想离开这里！
32927	诸葛亮攻击	32700	330	13	10
32928	诸葛亮站立	32700	336	18	10
32929	诸葛亮说话	32700	330	16	10:2:四
32930	诸葛亮说话	32700	331	16	10:2:四神
32931	诸葛亮说话	32700	332	16	10:2:四神兽！
32932	诸葛亮说话	32700	333	16	10:2:四神兽！封
32933	诸葛亮说话	32700	334	16	10:2:四神兽！封印
32934	诸葛亮说话	32700	335	16	10:2:四神兽！封印魔
32935	诸葛亮说话	32700	336	16	10:2:四神兽！封印魔神！
32936	移动镜头	32700	335	33	20079:18:62:3000
32937	建立神兽	32700	360	11	1:31:52011:18:68:100:100:60
32938	召唤特效	32700	361	17	3096:31:2:0:0:0:1:31:2:999:0:0:0
32939	神兽朝向	32700	361	19	31:04:00
32940	建立神兽	32700	365	11	1:32:52012:18:52:100:100:60
32941	召唤特效	32700	366	17	3096:32:2:0:0:0:1:32:2:999:0:0:0
32942	神兽朝向	32700	366	19	32:00:00
32943	建立神兽	32700	370	11	1:33:52013:14:59:100:100:60
32944	召唤特效	32700	371	17	3096:33:2:0:0:0:1:33:2:999:0:0:0
32945	神兽朝向	32700	371	19	33:02:00
32946	建立神兽	32700	375	11	1:34:52014:21:59:100:100:60
32947	召唤特效	32700	376	17	3096:34:2:0:0:0:1:34:2:999:0:0:0
32948	神兽朝向	32700	376	19	34:06:00
32949	黑魔神说话	32700	380	16	3:2:太
32950	黑魔神说话	32700	381	16	3:2:太可
32951	黑魔神说话	32700	382	16	3:2:太可笑
32952	黑魔神说话	32700	383	16	3:2:太可笑了
32953	黑魔神说话	32700	384	16	3:2:太可笑了老
32954	黑魔神说话	32700	385	16	3:2:太可笑了老头……
32955	移除黑魔神	32700	389	15	3:02
32956	移除神兽	32700	389	15	31:02:00
32957	移除神兽	32700	389	15	32:02:00
32958	移除神兽	32700	389	15	33:02:00
32959	移除神兽	32700	389	15	34:02:00
32960	移除诸葛亮	32700	389	15	10:02
32961	结束	32700	390	2	-1
33000	援军到达	33000	0	1	1
33001	建立弟子	33000	1	11	1:1:50021:11:70:100:100:60
33002	建立弟子	33000	3	11	1:2:50021:13:77:100:100:60
33003	建立弟子	33000	4	11	1:3:50021:17:73:100:100:60
33004	建立弟子	33000	6	11	1:4:50021:11:61:100:100:60
33005	召唤特效	33000	2	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
33006	召唤特效	33000	4	17	3099:2:2:0:0:0:1:2:2:999:0:0:0
33007	召唤特效	33000	5	17	3099:3:2:0:0:0:1:3:2:999:0:0:0
33008	召唤特效	33000	7	17	3099:4:2:0:0:0:1:4:2:999:0:0:0
33009	弟子朝向	33000	2	19	1:07
33010	弟子朝向	33000	4	19	2:07
33011	弟子朝向	33000	5	19	3:07
33012	弟子朝向	33000	7	19	4:07
33013	弟子说话	33000	15	16	2:2:小心敌人！
33014	移动镜头	33000	15	33	20079:10:82:2000
33015	建立自爆兵	33000	30	11	1:5:52010:9:87:100:100:100
33016	召唤特效	33000	31	17	3099:5:2:0:0:0:1:5:2:999:0:0:0
33017	自爆兵朝向	33000	31	19	5:03
33018	自爆兵移动	33000	35	12	5:2:9:87:12:80:12:80:-1
33019	自爆兵自爆	33000	55	17	3070:5:2:0:0:0:1:5:2:999:0:0:0
33020	弟子被爆	33000	60	17	3070:2:2:0:0:0:1:2:2:999:0:0:0
33021	自爆兵死亡	33000	59	14	5
33022	弟子死亡	33000	60	14	2
33023	移除自爆兵	33000	74	15	5:02
33024	移除弟子	33000	75	15	2:02
33025	玩家说话	33000	89	16	0:1:自！爆！兵！
33026	移动镜头	33000	60	33	20079:15:64:2000
33027	移除弟子	33000	89	15	1:02
33028	移除弟子	33000	89	15	3:02
33029	移除弟子	33000	89	15	4:02
33030	结束	33000	90	2	-1
33031	弟子说话	33000	45	13	2
33032	弟子攻击	33000	50	13	5
33033	建立法阵	33000	1	11	1:99:4005:17:61:100:100:90
33034	法阵转向	33000	2	19	99:00:00
33035	法阵转向	33000	89	15	99:02:00
33036	移动镜头	33000	1	32	20079:13:68:0
33050	刷出自爆兵	33050	0	1	0
33051	刷出自爆兵	33050	1	11	1:1:52010:10:78:100:100:60
33052	刷出自爆兵	33050	3	11	1:2:52010:12:82:100:100:
33053	刷出特效	33050	2	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
33054	刷出特效	33050	4	17	3099:2:2:0:0:0:1:2:2:999:0:0:0
33055	自爆兵朝向	33050	2	19	1:03
33056	自爆兵朝向	33050	4	19	2:03
33057	移除	33050	9	15	1:02
33058	移除	33050	9	15	2:02
33059	结束	33050	10	2	-1
33060	刷出自爆兵	33060	0	1	0
33061	刷出自爆兵	33060	1	11	1:1:52010:10:80:100:100:60
33062	刷出自爆兵	33060	3	11	1:2:52010:12:84:100:100:
33063	刷出特效	33060	2	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
33064	刷出特效	33060	4	17	3099:2:2:0:0:0:1:2:2:999:0:0:0
33065	自爆兵朝向	33060	2	19	1:03
33066	自爆兵朝向	33060	4	19	2:03
33067	移除	33060	9	15	1:02
33068	移除	33060	9	15	2:02
33069	结束	33060	10	2	-1
33070	刷出自爆兵	33070	0	1	0
33071	刷出自爆兵	33070	1	11	1:1:52010:10:82:100:100:60
33072	刷出自爆兵	33070	3	11	1:2:52010:11:85:100:100:
33073	刷出特效	33070	2	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
33074	刷出特效	33070	4	17	3099:2:2:0:0:0:1:2:2:999:0:0:0
33075	自爆兵朝向	33070	2	19	1:03
33076	自爆兵朝向	33070	4	19	2:03
33077	移除	33070	9	15	1:02
33078	移除	33070	9	15	2:02
33079	结束	33070	10	2	-1
33080	刷出自爆兵	33080	0	0	0
33081	刷出自爆兵	33080	1	11	1:1:52010:9:82:100:100:60
33082	刷出自爆兵	33080	3	11	1:2:52010:9:83:100:100:60
33083	刷出自爆兵	33080	5	11	1:3:52010:10:84:100:100:60
33084	刷出自爆兵	33080	7	11	1:4:52010:10:85:100:100:60
33085	刷出自爆兵	33080	9	11	1:5:52010:11:86:100:100:60
33086	刷出自爆兵	33080	11	11	1:6:52010:11:87:100:100:60
33087	刷出特效	33080	2	17	3099:1:2:0:0:0:1:1:2:999:0:0:0
33088	刷出特效	33080	4	17	3099:2:2:0:0:0:1:2:2:999:0:0:0
33089	刷出特效	33080	6	17	3099:3:2:0:0:0:1:3:2:999:0:0:0
33090	刷出特效	33080	8	17	3099:4:2:0:0:0:1:4:2:999:0:0:0
33091	刷出特效	33080	10	17	3099:5:2:0:0:0:1:5:2:999:0:0:0
33092	刷出特效	33080	12	17	3099:6:2:0:0:0:1:6:2:999:0:0:0
33093	自爆兵朝向	33080	2	19	1:03
33094	自爆兵朝向	33080	4	19	2:03
33095	自爆兵朝向	33080	6	19	3:03
33096	自爆兵朝向	33080	8	19	4:03
33097	自爆兵朝向	33080	10	19	5:03
33098	自爆兵朝向	33080	12	19	6:03
33099	移除	33080	19	15	1:02
33100	移除	33080	19	15	2:02
33101	移除	33080	19	15	3:02
33102	移除	33080	19	15	4:02
33103	移除	33080	19	15	5:02
33104	移除	33080	19	15	6:02
33105	结束	33080	20	2	-1
33200	魔神出现	33200	0	1	1
33201	建立法阵	33200	1	11	1:2:4005:17:61:100:100:90
33202	法阵暴走	33200	2	19	2:01
33203	移动镜头	33200	1	33	20079:18:50:2000
33204	群鬼乱舞	33200	20	17	1403:2:2:0:0:0:1:2:2:999:0:0:0
33205	闪屏	33200	29	23	0xff0000:0:80
33206	清屏	33200	30	25	-1
33207	移除法阵	33200	29	15	2:02
33208	建立魔神	33200	29	11	1:3:52006:17:61:100:100:90
33209	召唤特效	33200	30	17	3096:3:2:0:0:0:1:3:2:999:0:0:0
33210	魔神转向	33200	30	19	3:07
33211	玩家说话	33200	1	16	0:1:不行了……封印……
33212	魔神说话	33200	35	16	3:2:被整整封印了一千年……
33213	魔神说话	33200	50	16	3:2:自由了！哈哈哈！
33214	移动镜头	33200	1	32	20079:14:65:2000
33215	建立弟子	33200	55	11	1:19:50021:12:64:100:100:60
33216	建立弟子	33200	56	11	1:20:50021:13:66:100:100:60
33217	建立弟子	33200	57	11	1:21:50021:14:68:100:100:60
33218	建立弟子	33200	58	11	1:22:50021:15:70:100:100:60
33219	建立弟子	33200	59	11	1:23:50021:16:72:100:100:60
33220	召唤特效	33200	56	17	3099:19:2:0:0:0:1:19:2:999:0:0:0
33221	召唤特效	33200	57	17	3099:20:2:0:0:0:1:20:2:999:0:0:0
33222	召唤特效	33200	58	17	3099:21:2:0:0:0:1:21:2:999:0:0:0
33223	召唤特效	33200	59	17	3099:22:2:0:0:0:1:22:2:999:0:0:0
33224	召唤特效	33200	60	17	3099:23:2:0:0:0:1:23:2:999:0:0:0
33225	弟子转向	33200	56	19	19:03
33226	弟子转向	33200	57	19	20:03
33227	弟子转向	33200	58	19	21:03
33228	弟子转向	33200	59	19	22:03
33229	弟子转向	33200	60	19	23:03
33230	玩家说话	33200	65	16	0:1:抓住他！别让他逃了！
33231	魔神攻击	33200	75	13	3
33232	魔神站立	33200	84	18	3
33233	魔神说话	33200	75	16	3:2:死吧！
33234	魔神说话	33200	84	16	3:2:你们这些蝼蚁！
33235	闪屏	33200	85	23	0xff0000:0:80
33236	清屏	33200	86	25	-1
33237	命中特效	33200	86	17	1001:19:2:0:0:0:1:19:2:999:0:0:0
33238	命中特效	33200	87	17	1001:20:2:0:0:0:1:20:2:999:0:0:0
33239	命中特效	33200	88	17	1001:21:2:0:0:0:1:21:2:999:0:0:0
33240	命中特效	33200	89	17	1001:22:2:0:0:0:1:22:2:999:0:0:0
33241	命中特效	33200	90	17	1001:23:2:0:0:0:1:23:2:999:0:0:0
33242	弟子死亡	33200	87	14	19
33243	弟子死亡	33200	88	14	20
33244	弟子死亡	33200	89	14	21
33245	弟子死亡	33200	90	14	22
33246	弟子死亡	33200	91	14	23
33247	移除弟子	33200	102	15	19:02
33248	移除弟子	33200	103	15	20:02
33249	移除弟子	33200	104	15	21:02
33250	移除弟子	33200	105	15	22:02
33251	移除弟子	33200	106	15	23:02
33252	玩家说话	33200	100	16	0:1:可恶……好强啊……
33253	移动镜头	33200	100	33	20079:9:35:2000
33254	建立诸葛亮	33200	110	11	1:10:50005:9:37:100:100:90
33255	出现特效	33200	111	17	3096:10:2:0:0:0:1:10:2:999:0:0:0
33256	诸葛亮朝向	33200	111	19	10:01
33257	诸葛亮说话	33200	120	16	10:2:汝这妖孽休想离开这里！
33258	诸葛亮攻击	33200	130	13	10
33259	诸葛亮站立	33200	136	18	10
33260	诸葛亮说话	33200	140	16	10:2:四神兽！封印魔神！
33261	移动镜头	33200	140	33	20079:18:62:2000
33262	建立神兽	33200	160	11	1:31:52011:18:68:100:100:60
33263	召唤特效	33200	161	17	3096:31:2:0:0:0:1:31:2:999:0:0:0
33264	神兽朝向	33200	161	19	31:04:00
33265	建立神兽	33200	165	11	1:32:52012:18:52:100:100:60
33266	召唤特效	33200	166	17	3096:32:2:0:0:0:1:32:2:999:0:0:0
33267	神兽朝向	33200	166	19	32:00:00
33268	建立神兽	33200	170	11	1:33:52013:14:59:100:100:60
33269	召唤特效	33200	171	17	3096:33:2:0:0:0:1:33:2:999:0:0:0
33270	神兽朝向	33200	171	19	33:02:00
33271	建立神兽	33200	175	11	1:34:52014:21:59:100:100:60
33272	召唤特效	33200	176	17	3096:34:2:0:0:0:1:34:2:999:0:0:0
33273	神兽朝向	33200	176	19	34:06:00
33274	移除黑魔神	33200	189	15	3:02
33275	移除神兽	33200	189	15	31:02:00
33276	移除神兽	33200	189	15	32:02:00
33277	移除神兽	33200	189	15	33:02:00
33278	移除神兽	33200	189	15	34:02:00
33279	移除诸葛亮	33200	189	15	10:02
33280	结束	33200	190	2	-1
51100	重返鬼谷	51100	0	1	0
51101	建立新手	51100	3	11	1:1:50204:9:281:100:100:80
51102	新手移动	51100	4	12	1:2:9:281:18:280:18:280:-1
51103	建立魏兵	51100	1	11	1:2:50208:21:274:100:100:80
51104	魏兵转向	51100	2	19	2:07
51105	新人说话	51100	30	16	1:2:恩？任务NPC怎么不见了！
51106	魏兵说话	51100	70	16	2:2:哦！发现了叛军的小号！
51107	魏兵说话	51100	90	16	2:2:去死吧！
51108	魏兵攻击	51100	90	13	2
51109	新人死亡	51100	95	14	1
51110	新人说话	51100	100	16	1:2:可恶……我要找GM……
51111	移除新人	51100	139	15	2:02
51112	移除魏兵	51100	139	15	1:02
51113	结束	51100	140	2	-1
52000	开始	52000	0	1	0
52001	建立诸葛亮	52000	1	11	1:21:50005:25:74:100:100:120
52002	诸葛亮转向	52000	2	19	21:05
52003	诸葛亮说话	52000	10	16	21:2:是时候给魏军一点颜色看看了！
52004	诸葛亮说话	52000	30	16	21:2:跟我来！
52005	诸葛亮移动	52000	25	12	21:2:25:74:24:78:24:78:-1
52006	诸葛亮移动	52000	34	12	21:2:24:78:17:69:17:69:-1
52007	诸葛亮移动	52000	71	12	21:2:17:69:6:32:6:32:-1
52008	诸葛亮转向	52000	156	19	21:01
52009	刷出弟子	52000	1	11	1:22:50013:1:30:100:100:120:
52010	刷出弟子	52000	1	11	1:23:50013:7:25:100:100:120:
52011	弟子朝向	52000	2	19	22:01
52012	弟子朝向	52000	2	19	23:00
52020	诸葛亮说话	52000	71	16	21:2:我要在这里蓄一下大招。
52021	诸葛亮说话	52000	103	16	21:2:你们帮我守一下这个路口！
52022	弟子说话	52000	185	16	22:2:遵命！
52023	弟子说话	52000	185	16	23:2:是！师傅！
52024	弟子移动	52000	190	12	22:2:1:30:7:47:7:47:-1
52025	弟子移动	52000	190	12	23:2:7:25:10:40:10:40:-1
52027	移除弟子	52000	239	15	22:02
52028	移除弟子	52000	239	15	23:02
52029	移除诸葛亮	52000	239	15	21:02
52050	结束	52000	240	2	-1
53000	山顶激战结束	53000	0	1	1
53001	添加诸葛亮	53000	1	11	1:1:50005:6:29:100:100:120
53002	诸葛亮转向	53000	2	19	1:00
53003	张良转向	53000	2	19	2:00
53004	张良移动	53000	1	11	1:2:50004:8:21:100:100:120
53005	张良说话	53000	44	16	2:2:师傅！魏军已经被击退了！
53006	诸葛亮说话	53000	69	16	1:2:做得好！不愧是我的弟子！
53007	张良说话	53000	94	16	2:2:哈哈哈哈！老头！你看看我是谁？！
53008	诸葛亮惊	53000	110	16	1:2:！
53009	移除张良	53000	110	15	2:02
53010	添加白泽	53000	110	11	1:3:50024:8:21:100:100:120
53011	添加白泽	53000	111	19	3:00
53012	白泽说话	53000	125	16	3:2:我等这一天已经很久了！
53013	白泽说话	53000	150	16	3:2:去死吧！师傅！
53014	白泽攻击	53000	150	13	3
53015	白泽站立	53000	158	18	3
53016	白泽技能	53000	158	17	3007:3:2:0:0:0:1:1:2:999:0:0:0
53017	诸葛亮说话	53000	170	16	1:2:你……你这……
53018	诸葛亮说话	53000	190	16	1:2:孽徒……
53019	诸葛亮死亡	53000	195	14	1
53020	移除诸葛亮	53000	210	15	1:02
53023	刷出术士	53000	220	11	1:4:50014:16:21:100:100:120
53024	刷出术士	53000	220	11	1:5:50014:16:31:100:100:120
53025	术士移动	53000	221	12	4:2:16:21:13:22:13:22:-1
53026	术士转向	53000	242	19	4:06
53027	术士移动	53000	221	12	5:2:16:31:13:30:13:30:-1
53028	术士转向	53000	236	19	5:06
53029	白泽说话	53000	240	16	3:2:不留活口！全部杀光！
53030	术士说话	53000	260	16	4:2:是！
53031	术士说话	53000	260	16	5:2:是！
53032	角色移动	53000	20	33	20079:7:15:3000
53033	添加白泽	53000	111	17	3098:3:2:0:0:0:1:3:2:0:0:0:0
53041	删除角色	53000	279	15	1:02
53042	删除角色	53000	279	15	3:02
53043	删除角色	53000	279	15	4:02
53044	删除角色	53000	279	15	5:02
53050	结束	53000	280	2	-1
54000	逃出升天开头	54000	0	1	1
54001	建立张良	54000	1	11	1:1:50004:13:35:100:100:120
54002	玩家转向	54000	10	32	20013:15:32:0
54003	张良转向	54000	2	19	1:02
54004	玩家说话	54000	10	16	0:1:张良你这个欺师灭祖的叛徒！
54005	玩家说话	54000	30	16	0:1:去死吧！
54006	释放技能	54000	35	17	1:1:2:0:0:0:1:1:2:-5:0:0:0
54007	张良说话	54000	40	16	1:2:你在做什么？！我刚刚被盗号了！
54008	张良说话	54000	55	16	1:2:现在这个是我本人！
54009	玩家说话	54000	70	16	0:1:原……原来是这样么……
54010	张良转向	54000	80	19	1:03
54011	张良说话	54000	90	16	1:2:不好！魏军逼近了！
54012	张良说话	54000	110	16	1:2:我们先离开这里！
54013	移除张良	54000	135	15	1:02
54014	结束	54000	140	2	-1
54015	移动地图	54000	1	33	20013:15:27:3000
54100	逃出升天结尾	54100	0	1	1
54101	建立张良	54100	1	11	1:10:50004:44:92:100:100:120
54102	张良转向	54100	2	19	10:00
54103	建立吴广	54100	1	11	1:11:50033:46:105:100:100:120
