INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	INT	STRING	INT	STRING	INT	INT	STRING
252	6	11426	8	5	55	251:5	风从虎	-1	-1	0	0	160	-1	60000	-1	-1
252	7	11427	8	5	55	251:5	风从虎	-1	-1	0	0	175	-1	70000	-1	-1
252	8	11428	8	5	55	251:5	风从虎	-1	-1	0	0	190	-1	80000	-1	-1
252	9	11429	8	5	55	251:5	风从虎	-1	-1	0	0	205	-1	90000	-1	-1
252	10	11430	8	5	55	251:5	风从虎	-1	-1	0	0	265	-1	100000	-1	-1
253	1	11441	8	5	80	254:5	心眼	-1	-1	0	0	50	-1	10000	-1	-1
253	2	11442	8	5	80	254:5	心眼	-1	-1	0	0	65	-1	20000	-1	-1
253	3	11443	8	5	80	254:5	心眼	-1	-1	0	0	80	-1	30000	-1	-1
253	4	11444	8	5	80	254:5	心眼	-1	-1	0	0	95	-1	40000	-1	-1
253	5	11445	8	5	80	254:5	心眼	-1	-1	0	0	110	-1	50000	-1	-1
253	6	11446	8	5	80	254:5	心眼	-1	-1	0	0	160	-1	60000	-1	-1
253	7	11447	8	5	80	254:5	心眼	-1	-1	0	0	175	-1	70000	-1	-1
253	8	11448	8	5	80	254:5	心眼	-1	-1	0	0	190	-1	80000	-1	-1
253	9	11449	8	5	80	254:5	心眼	-1	-1	0	0	205	-1	90000	-1	-1
253	10	11450	8	5	80	254:5	心眼	-1	-1	0	0	265	-1	100000	-1	-1
254	1	11461	8	5	55	72:5	龙之缚	-1	-1	0	0	50	-1	10000	-1	-1
254	2	11462	8	5	55	72:5	龙之缚	-1	-1	0	0	65	-1	20000	-1	-1
254	3	11463	8	5	55	72:5	龙之缚	-1	-1	0	0	80	-1	30000	-1	-1
254	4	11464	8	5	55	72:5	龙之缚	-1	-1	0	0	95	-1	40000	-1	-1
254	5	11465	8	5	55	72:5	龙之缚	-1	-1	0	0	110	-1	50000	-1	-1
254	6	11466	8	5	55	72:5	龙之缚	-1	-1	0	0	160	-1	60000	-1	-1
254	7	11467	8	5	55	72:5	龙之缚	-1	-1	0	0	175	-1	70000	-1	-1
254	8	11468	8	5	55	72:5	龙之缚	-1	-1	0	0	190	-1	80000	-1	-1
254	9	11469	8	5	55	72:5	龙之缚	-1	-1	0	0	205	-1	90000	-1	-1
254	10	11470	8	5	55	72:5	龙之缚	-1	-1	0	0	265	-1	100000	-1	-1
255	1	11481	8	5	80	252:5	内力护盾	-1	-1	0	0	50	-1	10000	-1	-1
255	2	11482	8	5	80	252:5	内力护盾	-1	-1	0	0	65	-1	20000	-1	-1
255	3	11483	8	5	80	252:5	内力护盾	-1	-1	0	0	80	-1	30000	-1	-1
255	4	11484	8	5	80	252:5	内力护盾	-1	-1	0	0	95	-1	40000	-1	-1
255	5	11485	8	5	80	252:5	内力护盾	-1	-1	0	0	110	-1	50000	-1	-1
255	6	11486	8	5	80	252:5	内力护盾	-1	-1	0	0	160	-1	60000	-1	-1
255	7	11487	8	5	80	252:5	内力护盾	-1	-1	0	0	175	-1	70000	-1	-1
255	8	11488	8	5	80	252:5	内力护盾	-1	-1	0	0	190	-1	80000	-1	-1
255	9	11489	8	5	80	252:5	内力护盾	-1	-1	0	0	205	-1	90000	-1	-1
255	10	11490	8	5	80	252:5	内力护盾	-1	-1	0	0	265	-1	100000	-1	-1
256	1	11501	8	5	55	74:5	火凤展翅	-1	-1	0	0	50	-1	10000	-1	-1
256	2	11502	8	5	55	74:5	火凤展翅	-1	-1	0	0	65	-1	20000	-1	-1
256	3	11503	8	5	55	74:5	火凤展翅	-1	-1	0	0	80	-1	30000	-1	-1
256	4	11504	8	5	55	74:5	火凤展翅	-1	-1	0	0	95	-1	40000	-1	-1
256	5	11505	8	5	55	74:5	火凤展翅	-1	-1	0	0	110	-1	50000	-1	-1
256	6	11506	8	5	55	74:5	火凤展翅	-1	-1	0	0	160	-1	60000	-1	-1
256	7	11507	8	5	55	74:5	火凤展翅	-1	-1	0	0	175	-1	70000	-1	-1
256	8	11508	8	5	55	74:5	火凤展翅	-1	-1	0	0	190	-1	80000	-1	-1
256	9	11509	8	5	55	74:5	火凤展翅	-1	-1	0	0	205	-1	90000	-1	-1
256	10	11510	8	5	55	74:5	火凤展翅	-1	-1	0	0	265	-1	100000	-1	-1
261	1	11601	9	5	55	262:5	阴影标记	-1	-1	0	0	50	-1	10000	-1	-1
261	2	11602	9	5	55	262:5	阴影标记	-1	-1	0	0	65	-1	20000	-1	-1
261	3	11603	9	5	55	262:5	阴影标记	-1	-1	0	0	80	-1	30000	-1	-1
261	4	11604	9	5	55	262:5	阴影标记	-1	-1	0	0	95	-1	40000	-1	-1
261	5	11605	9	5	55	262:5	阴影标记	-1	-1	0	0	110	-1	50000	-1	-1
261	6	11606	9	5	55	262:5	阴影标记	-1	-1	0	0	160	-1	60000	-1	-1
261	7	11607	9	5	55	262:5	阴影标记	-1	-1	0	0	175	-1	70000	-1	-1
261	8	11608	9	5	55	262:5	阴影标记	-1	-1	0	0	190	-1	80000	-1	-1
261	9	11609	9	5	55	262:5	阴影标记	-1	-1	0	0	205	-1	90000	-1	-1
261	10	11610	9	5	55	262:5	阴影标记	-1	-1	0	0	265	-1	100000	-1	-1
262	1	11621	9	5	15	81:5	幻影刃	-1	-1	0	0	50	-1	10000	-1	-1
262	2	11622	9	5	15	81:5	幻影刃	-1	-1	0	0	65	-1	20000	-1	-1
262	3	11623	9	5	15	81:5	幻影刃	-1	-1	0	0	80	-1	30000	-1	-1
262	4	11624	9	5	15	81:5	幻影刃	-1	-1	0	0	95	-1	40000	-1	-1
262	5	11625	9	5	15	81:5	幻影刃	-1	-1	0	0	110	-1	50000	-1	-1
262	6	11626	9	5	15	81:5	幻影刃	-1	-1	0	0	160	-1	60000	-1	-1
262	7	11627	9	5	15	81:5	幻影刃	-1	-1	0	0	175	-1	70000	-1	-1
262	8	11628	9	5	15	81:5	幻影刃	-1	-1	0	0	190	-1	80000	-1	-1
262	9	11629	9	5	15	81:5	幻影刃	-1	-1	0	0	205	-1	90000	-1	-1
262	10	11630	9	5	15	81:5	幻影刃	-1	-1	0	0	265	-1	100000	-1	-1
263	1	11641	9	5	80	171:5	融入暗影	-1	-1	0	0	50	-1	10000	-1	-1
263	2	11642	9	5	80	171:5	融入暗影	-1	-1	0	0	65	-1	20000	-1	-1
263	3	11643	9	5	80	171:5	融入暗影	-1	-1	0	0	80	-1	30000	-1	-1
263	4	11644	9	5	80	171:5	融入暗影	-1	-1	0	0	95	-1	40000	-1	-1
263	5	11645	9	5	80	171:5	融入暗影	-1	-1	0	0	110	-1	50000	-1	-1
263	6	11646	9	5	80	171:5	融入暗影	-1	-1	0	0	160	-1	60000	-1	-1
263	7	11647	9	5	80	171:5	融入暗影	-1	-1	0	0	175	-1	70000	-1	-1
263	8	11648	9	5	80	171:5	融入暗影	-1	-1	0	0	190	-1	80000	-1	-1
263	9	11649	9	5	80	171:5	融入暗影	-1	-1	0	0	205	-1	90000	-1	-1
263	10	11650	9	5	80	171:5	融入暗影	-1	-1	0	0	265	-1	100000	-1	-1
264	1	11661	9	5	80	261:5	暗影汲取	-1	-1	0	0	50	-1	10000	-1	-1
264	2	11662	9	5	80	261:5	暗影汲取	-1	-1	0	0	65	-1	20000	-1	-1
264	3	11663	9	5	80	261:5	暗影汲取	-1	-1	0	0	80	-1	30000	-1	-1
264	4	11664	9	5	80	261:5	暗影汲取	-1	-1	0	0	95	-1	40000	-1	-1
264	5	11665	9	5	80	261:5	暗影汲取	-1	-1	0	0	110	-1	50000	-1	-1
264	6	11666	9	5	80	261:5	暗影汲取	-1	-1	0	0	160	-1	60000	-1	-1
264	7	11667	9	5	80	261:5	暗影汲取	-1	-1	0	0	175	-1	70000	-1	-1
264	8	11668	9	5	80	261:5	暗影汲取	-1	-1	0	0	190	-1	80000	-1	-1
264	9	11669	9	5	80	261:5	暗影汲取	-1	-1	0	0	205	-1	90000	-1	-1
264	10	11670	9	5	80	261:5	暗影汲取	-1	-1	0	0	265	-1	100000	-1	-1
265	1	11681	9	5	55	84:5	影缭乱	-1	-1	0	0	50	-1	10000	-1	-1
265	2	11682	9	5	55	84:5	影缭乱	-1	-1	0	0	65	-1	20000	-1	-1
265	3	11683	9	5	55	84:5	影缭乱	-1	-1	0	0	80	-1	30000	-1	-1
265	4	11684	9	5	55	84:5	影缭乱	-1	-1	0	0	95	-1	40000	-1	-1
265	5	11685	9	5	55	84:5	影缭乱	-1	-1	0	0	110	-1	50000	-1	-1
265	6	11686	9	5	55	84:5	影缭乱	-1	-1	0	0	160	-1	60000	-1	-1
265	7	11687	9	5	55	84:5	影缭乱	-1	-1	0	0	175	-1	70000	-1	-1
265	8	11688	9	5	55	84:5	影缭乱	-1	-1	0	0	190	-1	80000	-1	-1
265	9	11689	9	5	55	84:5	影缭乱	-1	-1	0	0	205	-1	90000	-1	-1
265	10	11690	9	5	55	84:5	影缭乱	-1	-1	0	0	265	-1	100000	-1	-1
3001	1	3001	0	10	0	-1	宠物普攻	-1	-1	1	1	50	-1	10000	-1	-1
3001	2	3002	0	10	0	-1	宠物普攻	-1	-1	1	2	80	-1	20000	-1	-1
3001	3	3003	0	10	0	-1	宠物普攻	-1	-1	1	3	110	-1	30000	-1	-1
3001	4	3004	0	10	0	-1	宠物普攻	-1	-1	1	4	140	-1	40000	-1	-1
3001	5	3005	0	10	0	-1	宠物普攻	-1	-1	1	5	170	-1	50000	-1	-1
3001	6	3006	0	10	0	-1	宠物普攻	-1	-1	1	6	200	-1	60000	-1	-1
3001	7	3007	0	10	0	-1	宠物普攻	-1	-1	1	7	230	-1	70000	-1	-1
3001	8	3008	0	10	0	-1	宠物普攻	-1	-1	1	8	260	-1	80000	-1	-1
3001	9	3009	0	10	0	-1	宠物普攻	-1	-1	1	9	290	-1	90000	-1	-1
3001	10	3010	0	10	0	-1	宠物普攻	-1	-1	1	10	320	-1	100000	-1	-1
3481	1	3481	0	1	0	-1	无限传送	-1	-1	0	0	0	-1	0	-1	-1
3482	1	3482	0	1	0	-1	麻痹	-1	-1	0	0	0	-1	0	-1	-1
3485	1	3485	0	1	0	-1	重生	-1	-1	0	0	0	-1	0	-1	-1
3486	1	3486	0	1	0	-1	幸运爆率	-1	-1	0	0	0	-1	0	-1	-1
3487	1	3487	0	1	0	-1	疾风之力	-1	-1	0	0	0	-1	0	-1	-1
3490	1	3490	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3491	2	3491	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3492	3	3492	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3493	4	3493	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3494	5	3494	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3495	6	3495	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3496	7	3496	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3497	8	3497	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3498	9	3498	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3499	10	3499	0	10	0	-1	戮力同心	-1	-1	0	0	0	-1	0	-1	-1
3501	1	3501	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	42000	-1	-1
3501	2	3502	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	98000	-1	-1
3501	3	3503	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	280000	-1	-1
3501	4	3504	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	490000	401	-1
3501	5	3505	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	700000	401	-1
3501	6	3506	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	1400000	401	-1
3501	7	3507	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	2380000	401	-1
3501	8	3508	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	4200000	401	-1
3501	9	3509	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	7000000	401	-1
3501	10	3510	1	10	1	-1	基本剑术	401:1:1	-1	0	0	0	-1	7000000	401	-1
3521	1	3521	1	10	1	-1	隔月斩	402:1:1	-1	0	0	0	-1	63000	-1	-1
3521	2	3522	1	10	100	-1	隔月斩	402:1:1	-1	0	0	0	-1	147000	-1	-1
3521	3	3523	1	10	200	-1	隔月斩	402:1:1	-1	0	0	0	-1	420000	-1	-1
3521	4	3524	1	10	300	-1	隔月斩	402:1:1	-1	0	0	0	-1	735000	401	-1
3521	5	3525	1	10	350	-1	隔月斩	402:1:1	-1	0	0	0	-1	1050000	401	-1
3521	6	3526	1	10	400	-1	隔月斩	402:1:1	-1	0	0	0	-1	2100000	401	-1
3521	7	3527	1	10	450	-1	隔月斩	402:1:1	-1	0	0	0	-1	3570000	401	-1
3521	8	3528	1	10	500	-1	隔月斩	402:1:1	-1	0	0	0	-1	6300000	401	-1
3521	9	3529	1	10	530	-1	隔月斩	402:1:1	-1	0	0	0	-1	9000000	401	-1
3521	10	3530	1	10	570	-1	隔月斩	402:1:1	-1	0	0	0	-1	9000000	401	-1
3541	1	3541	1	10	1	-1	旋风剑法	403:1:1	-1	0	0	0	-1	63000	-1	-1
3541	2	3542	1	10	105	-1	旋风剑法	403:1:1	-1	0	0	0	-1	147000	-1	-1
3541	3	3543	1	10	205	-1	旋风剑法	403:1:1	-1	0	0	0	-1	420000	-1	-1
3541	4	3544	1	10	305	-1	旋风剑法	403:1:1	-1	0	0	0	-1	735000	401	-1
3541	5	3545	1	10	355	-1	旋风剑法	403:1:1	-1	0	0	0	-1	1050000	401	-1
3541	6	3546	1	10	405	-1	旋风剑法	403:1:1	-1	0	0	0	-1	2100000	401	-1
3541	7	3547	1	10	455	-1	旋风剑法	403:1:1	-1	0	0	0	-1	3570000	401	-1
3541	8	3548	1	10	505	-1	旋风剑法	403:1:1	-1	0	0	0	-1	6300000	401	-1
3541	9	3549	1	10	535	-1	旋风剑法	403:1:1	-1	0	0	0	-1	9000000	401	-1
3541	10	3550	1	10	575	-1	旋风剑法	403:1:1	-1	0	0	0	-1	9000000	401	-1
3561	1	3561	1	10	1	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	94500	-1	-1
3561	2	3562	1	10	115	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	220500	-1	-1
3561	3	3563	1	10	215	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	630000	-1	-1
3561	4	3564	1	10	315	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	1102500	401	-1
3561	5	3565	1	10	365	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	1575000	401	-1
3561	6	3566	1	10	415	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	3150000	401	-1
3561	7	3567	1	10	465	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	5355000	401	-1
3561	8	3568	1	10	515	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	9450000	401	-1
3561	9	3569	1	10	545	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	13500000	401	-1
3561	10	3570	1	10	585	-1	炼狱剑法	404:1:1	-1	0	0	0	-1	13500000	401	-1
3581	1	3581	1	10	1	-1	鬼影爪	405:1:1	-1	0	0	0	-1	63000	-1	-1
3581	2	3582	1	10	110	-1	鬼影爪	405:1:1	-1	0	0	0	-1	147000	-1	-1
3581	3	3583	1	10	210	-1	鬼影爪	405:1:1	-1	0	0	0	-1	420000	-1	-1
3581	4	3584	1	10	310	-1	鬼影爪	405:1:1	-1	0	0	0	-1	735000	401	-1
3581	5	3585	1	10	360	-1	鬼影爪	405:1:1	-1	0	0	0	-1	1050000	401	-1
3581	6	3586	1	10	410	-1	鬼影爪	405:1:1	-1	0	0	0	-1	2100000	401	-1
3581	7	3587	1	10	460	-1	鬼影爪	405:1:1	-1	0	0	0	-1	3570000	401	-1
3581	8	3588	1	10	510	-1	鬼影爪	405:1:1	-1	0	0	0	-1	6300000	401	-1
3581	9	3589	1	10	540	-1	鬼影爪	405:1:1	-1	0	0	0	-1	9000000	401	-1
3581	10	3590	1	10	580	-1	鬼影爪	405:1:1	-1	0	0	0	-1	9000000	401	-1
3601	1	3601	1	10	1	-1	圣体盾	406:1:1	-1	0	0	0	-1	21000	-1	-1
3601	2	3602	1	10	130	-1	圣体盾	406:1:1	-1	0	0	0	-1	42000	-1	-1
3601	3	3603	1	10	230	-1	圣体盾	406:1:1	-1	0	0	0	-1	70000	-1	-1
3601	4	3604	1	10	330	-1	圣体盾	406:1:1	-1	0	0	0	-1	140000	401	-1
3601	5	3605	1	10	380	-1	圣体盾	406:1:1	-1	0	0	0	-1	175000	401	-1
3601	6	3606	1	10	430	-1	圣体盾	406:1:1	-1	0	0	0	-1	210000	401	-1
3601	7	3607	1	10	480	-1	圣体盾	406:1:1	-1	0	0	0	-1	280000	401	-1
3601	8	3608	1	10	530	-1	圣体盾	406:1:1	-1	0	0	0	-1	350000	401	-1
3601	9	3609	1	10	560	-1	圣体盾	406:1:1	-1	0	0	0	-1	490000	401	-1
3601	10	3610	1	10	600	-1	圣体盾	406:1:1	-1	0	0	0	-1	490000	401	-1
3621	1	3621	1	10	1	-1	飞天一剑	407:1:1	-1	0	0	0	-1	113400	-1	-1
3621	2	3622	1	10	120	-1	飞天一剑	407:1:1	-1	0	0	0	-1	264600	-1	-1
3621	3	3623	1	10	220	-1	飞天一剑	407:1:1	-1	0	0	0	-1	756000	-1	-1
3621	4	3624	1	10	320	-1	飞天一剑	407:1:1	-1	0	0	0	-1	1323000	401	-1
3621	5	3625	1	10	370	-1	飞天一剑	407:1:1	-1	0	0	0	-1	1890000	401	-1
3621	6	3626	1	10	420	-1	飞天一剑	407:1:1	-1	0	0	0	-1	3780000	401	-1
3621	7	3627	1	10	470	-1	飞天一剑	407:1:1	-1	0	0	0	-1	6426000	401	-1
3621	8	3628	1	10	520	-1	飞天一剑	407:1:1	-1	0	0	0	-1	11340000	401	-1
3621	9	3629	1	10	550	-1	飞天一剑	407:1:1	-1	0	0	0	-1	16200000	401	-1
3621	10	3630	1	10	590	-1	飞天一剑	407:1:1	-1	0	0	0	-1	16200000	401	-1
3641	1	3641	1	10	1	-1	开天斩	408:1:1	-1	0	0	0	-1	113400	-1	-1
3641	2	3642	1	10	120	-1	开天斩	408:1:1	-1	0	0	0	-1	264600	-1	-1
3641	3	3643	1	10	220	-1	开天斩	408:1:1	-1	0	0	0	-1	756000	-1	-1
3641	4	3644	1	10	320	-1	开天斩	408:1:1	-1	0	0	0	-1	1323000	401	-1
3641	5	3645	1	10	370	-1	开天斩	408:1:1	-1	0	0	0	-1	1890000	401	-1
3641	6	3646	1	10	420	-1	开天斩	408:1:1	-1	0	0	0	-1	3780000	401	-1
3641	7	3647	1	10	470	-1	开天斩	408:1:1	-1	0	0	0	-1	6426000	401	-1
3641	8	3648	1	10	520	-1	开天斩	408:1:1	-1	0	0	0	-1	11340000	401	-1
3641	9	3649	1	10	550	-1	开天斩	408:1:1	-1	0	0	0	-1	16200000	401	-1
3641	10	3650	1	10	590	-1	开天斩	408:1:1	-1	0	0	0	-1	16200000	401	-1
3661	1	3661	1	10	1	-1	神威	-1	-1	0	0	0	-1	-1	-1	-1
3661	2	3662	1	10	1	-1	神威	-1	-1	0	0	0	-1	-1	-1	-1
3661	3	3663	1	10	1	-1	神威	-1	-1	0	0	0	-1	-1	-1	-1
3661	4	3664	1	10	1	-1	神威	-1	-1	0	0	0	-1	-1	-1	-1
3901	1	3901	1	10	0	-1	鲲灵护体	20:1:1	-1	0	0	0	-1	0	401	全部兽魂等级达到1级
3901	2	3902	1	10	0	-1	鲲灵护体	20:1:1	-1	0	0	0	-1	0	401	全部兽魂等级达到2级
3901	3	3903	1	10	0	-1	鲲灵护体	20:1:1	-1	0	0	0	-1	0	401	全部兽魂等级达到3级
3901	4	3904	1	10	0	-1	鲲灵护体	20:1:1	-1	0	0	0	-1	0	401	全部兽魂等级达到4级
3901	5	3905	1	10	0	-1	鲲灵护体	20:1:1	-1	0	0	0	-1	0	401	全部兽魂等级达到5级
4001	1	4001	1	10	1	-1	吞噬	-1	-1	0	0	0	-1	0	-1	鲲灵等级达到1级
4001	2	4002	1	10	120	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到10级
4001	3	4003	1	10	220	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到20级
4001	4	4004	1	10	320	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到30级
4001	5	4005	1	10	370	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到40级
4001	6	4006	1	10	420	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到50级
4001	7	4007	1	10	470	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到60级
4001	8	4008	1	10	520	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到70级
4001	9	4009	1	10	550	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到80级
4001	10	4010	1	10	590	-1	吞噬	-1	-1	0	0	0	-1	0	401	鲲灵等级达到90级
5001	1	5001	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到7阶
5001	2	5002	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到8阶
5001	3	5003	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到9阶
5001	4	5004	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到10阶
5001	5	5005	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到11阶
5001	6	5006	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到12阶
5001	7	5007	1	7	0	-1	魔神之锤	779:1:1	-1	0	0	0	-1	0	-1	魔符全部达到13阶
11001	1	11001	0	1	1	-1	愤怒	-1	-1	0	0	0	-1	0	-1	-1
11002	1	11002	0	1	1	-1	抵抗	-1	-1	0	0	0	-1	0	-1	-1
11010	1	11010	0	10	1	-1	觉醒Lv1	-1	-1	0	0	0	-1	0	-1	-1
11010	2	11011	0	10	1	-1	觉醒Lv2	-1	-1	0	0	0	-1	0	-1	-1
11010	3	11012	0	10	1	-1	觉醒Lv3	-1	-1	0	0	0	-1	0	-1	-1
11010	4	11013	0	10	1	-1	觉醒Lv4	-1	-1	0	0	0	-1	0	-1	-1
11010	5	11014	0	10	1	-1	觉醒Lv5	-1	-1	0	0	0	-1	0	-1	-1
11010	6	11015	0	10	1	-1	觉醒Lv6	-1	-1	0	0	0	-1	0	-1	-1
11010	7	11016	0	10	1	-1	觉醒Lv7	-1	-1	0	0	0	-1	0	-1	-1
11010	8	11017	0	10	1	-1	觉醒Lv8	-1	-1	0	0	0	-1	0	-1	-1
11010	9	11018	0	10	1	-1	觉醒Lv9	-1	-1	0	0	0	-1	0	-1	-1
11010	10	11019	0	10	1	-1	觉醒Lv10	-1	-1	0	0	0	-1	0	-1	-1
11020	1	11020	0	10	1	-1	神圣觉醒Lv1	-1	-1	0	0	0	-1	0	-1	-1
11020	2	11021	0	10	1	-1	神圣觉醒Lv2	-1	-1	0	0	0	-1	0	-1	-1
11020	3	11022	0	10	1	-1	神圣觉醒Lv3	-1	-1	0	0	0	-1	0	-1	-1
11020	4	11023	0	10	1	-1	神圣觉醒Lv4	-1	-1	0	0	0	-1	0	-1	-1
11020	5	11024	0	10	1	-1	神圣觉醒Lv5	-1	-1	0	0	0	-1	0	-1	-1
11020	6	11025	0	10	1	-1	神圣觉醒Lv6	-1	-1	0	0	0	-1	0	-1	-1
11020	7	11026	0	10	1	-1	神圣觉醒Lv7	-1	-1	0	0	0	-1	0	-1	-1
11020	8	11027	0	10	1	-1	神圣觉醒Lv8	-1	-1	0	0	0	-1	0	-1	-1
11020	9	11028	0	10	1	-1	神圣觉醒Lv9	-1	-1	0	0	0	-1	0	-1	-1
11020	10	11029	0	10	1	-1	神圣觉醒Lv10	-1	-1	0	0	0	-1	0	-1	-1
11030	1	11030	0	1	1	-1	长生	-1	-1	0	0	0	-1	0	-1	-1
11030	2	11031	0	1	1	-1	长生	-1	-1	0	0	0	-1	0	-1	-1
11030	3	11032	0	1	1	-1	长生	-1	-1	0	0	0	-1	0	-1	-1
11030	4	11033	0	1	1	-1	长生	-1	-1	0	0	0	-1	0	-1	-1
11030	5	11034	0	1	1	-1	长生	-1	-1	0	0	0	-1	0	-1	-1
11040	1	11040	0	1	1	-1	嗜血	-1	-1	0	0	0	-1	0	-1	-1
11040	2	11041	0	1	1	-1	嗜血	-1	-1	0	0	0	-1	0	-1	-1
11040	3	11042	0	1	1	-1	嗜血	-1	-1	0	0	0	-1	0	-1	-1
11040	4	11043	0	1	1	-1	嗜血	-1	-1	0	0	0	-1	0	-1	-1
11040	5	11044	0	1	1	-1	嗜血	-1	-1	0	0	0	-1	0	-1	-1
11050	1	11050	0	1	1	-1	霜冻	-1	-1	0	0	0	-1	0	-1	-1
11050	2	11051	0	1	1	-1	霜冻	-1	-1	0	0	0	-1	0	-1	-1
11050	3	11052	0	1	1	-1	霜冻	-1	-1	0	0	0	-1	0	-1	-1
11050	4	11053	0	1	1	-1	霜冻	-1	-1	0	0	0	-1	0	-1	-1
11050	5	11054	0	1	1	-1	霜冻	-1	-1	0	0	0	-1	0	-1	-1
11060	1	11060	0	1	1	-1	圣体	-1	-1	0	0	0	-1	0	-1	-1
11060	2	11061	0	1	1	-1	圣体	-1	-1	0	0	0	-1	0	-1	-1
11060	3	11062	0	1	1	-1	圣体	-1	-1	0	0	0	-1	0	-1	-1
11060	4	11063	0	1	1	-1	圣体	-1	-1	0	0	0	-1	0	-1	-1
11060	5	11064	0	1	1	-1	圣体	-1	-1	0	0	0	-1	0	-1	-1
12010	1	12010	0	1	0	-1	龙神之怒Lv1	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+1
12010	2	12011	0	1	0	-1	龙神之怒Lv2	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+20
12010	3	12012	0	1	0	-1	龙神之怒Lv3	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+30
12010	4	12013	0	1	0	-1	龙神之怒Lv4	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+40
12010	5	12014	0	1	0	-1	龙神之怒Lv5	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+50
12010	6	12015	0	1	0	-1	龙神之怒Lv6	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+60
12010	7	12016	0	1	0	-1	龙神之怒Lv7	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+70
12010	8	12017	0	1	0	-1	龙神之怒Lv8	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+80
12010	9	12018	0	1	0	-1	龙神之怒Lv9	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+90
12010	10	12019	0	1	0	-1	龙神之怒Lv10	-1	-1	0	0	0	-1	0	-1	所有龙晶部位淬炼+100
6001	1	6001	1	1	280	-1	日圆诀Lv1	-1	-1	0	0	0	-1	0	-1	日月系统达到1级
6001	2	6002	1	1	280	-1	日圆诀Lv2	-1	-1	0	0	0	-1	0	-1	日月系统达到2级
6001	3	6003	1	1	280	-1	日圆诀Lv3	-1	-1	0	0	0	-1	0	-1	日月系统达到3级
6001	4	6004	1	1	280	-1	日圆诀Lv4	-1	-1	0	0	0	-1	0	-1	日月系统达到4级
